gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	significance
b4397	214.52460771946	-0.680915900352657	0.220082954127586	0.0010552756678995	0.00367112833479996	NS
b1514	103.071422868079	-0.816560613044501	0.26844872798001	0.00105744296479956	0.00367264412138326	NS
b1786	104.056826949498	0.710071427708148	0.230631588719811	0.00105769767151789	0.00367264412138326	NS
b1342	707.30142521188	0.46766361324876	0.146216083974635	0.00106004005456607	0.00367732469210631	NS
b0419	1071.8999813942	0.478339633935121	0.149731359950449	0.00106361688096408	0.00368282324513593	NS
b3816	432.143837902027	0.604268904836788	0.192431364798387	0.00106282499927759	0.00368282324513593	NS
b1991	293.162864571888	-0.742083065492592	0.24318930851	0.00108590548546761	0.00375648127713679	NS
b0009	316.242219013624	-0.503362349746534	0.158798308572566	0.00109073879975068	0.00376967484250283	NS
b4263	627.547916651813	0.467945777034837	0.146903046576594	0.00109580644582641	0.00378365288204115	NS
b2389	202.786205164156	0.630212039912141	0.201529320584425	0.001105778369738	0.00381452277172678	NS
b0721	9301.98449497861	-0.537889253319347	0.170952551306107	0.00110795139952473	0.00381845692026323	NS
b0640	821.440569409198	0.525299150539095	0.166091398017464	0.00110962095324945	0.00382065017236169	NS
b2587	9249.0564074214	-0.583565336788463	0.186459148857915	0.00111216651369081	0.0038258528070964	NS
b3289	1849.69402592425	0.574400367931398	0.182932702855164	0.00111686652898344	0.00383845020834645	NS
b1757	350.398044537651	-0.622995254514831	0.200364324432144	0.00111823252748332	0.00383957649640975	NS
b1221	1667.86055836123	0.604614540395077	0.193624779818448	0.00111983016336678	0.00384149530995394	NS
b2028	207.940557167715	0.70391847216031	0.230027133325522	0.00112460539711631	0.00385430098103441	NS
b0525	1242.01944357612	-0.407749322461768	0.127637221553674	0.00112963452754409	0.00386795229894265	NS
b3182	964.09260292764	0.427489024420156	0.133926402535888	0.00113157182758974	0.00387100149715714	NS
b1703	675.775847447566	-0.494129715078873	0.156495480620863	0.00114412012853423	0.0039103107535301	NS
b1734	45.3250240374089	-1.0299793120631	0.358590993429022	0.00114895732078003	0.00391999205478445	Down
b3688	61.2759543768425	-1.0294642968915	0.358434461230968	0.00114907284677835	0.00391999205478445	Down
b2458	53.4148693092387	-0.905015156531483	0.305242822727021	0.00115654984871635	0.00394186298668485	NS
b2294	1053.21552775914	-0.410449509682633	0.128829046544977	0.00116288185113107	0.00395979473801354	NS
b0117	15.5502092921841	1.56411984554663	0.597083519807915	0.00119759480158423	0.00407424616031138	Up
b3339	59151.6240297511	-0.45480022942728	0.143546184531759	0.00120422075993109	0.00409302239910402	NS
b1869	855.89044582584	0.614060555521331	0.198276634506853	0.00120808436546043	0.00410197354747468	NS
b2388	1088.38341169914	-0.449901181819096	0.142501440551835	0.00120907278711396	0.00410197354747468	NS
b4059	342.872283903922	-0.692950330542261	0.227531728561208	0.00123092398724301	0.00417227947279986	NS
b0921	457.754560536101	-0.499219499148527	0.159549643579876	0.00124933021790249	0.00423079042655988	NS
b0166	5377.26875856315	-0.386921408013455	0.122203041199136	0.00126760439003179	0.00428874751540489	NS
b0756	4847.81604695662	-0.498203917564408	0.159398011945317	0.00127822088847159	0.00431676789549585	NS
b3387	719.866129590446	0.564718304726789	0.181778159670972	0.00127818374527429	0.00431676789549585	NS
b2132	1615.92793504735	-0.42918728166328	0.136193737274628	0.00128143485018138	0.00432367342698061	NS
b3962	10251.2085921613	-0.490458240968378	0.156914288540387	0.00129182801361854	0.00435476754271773	NS
b0764	257.56497084393	-0.567578757877746	0.183668882068698	0.00130100671597323	0.0043817147865838	NS
b0404	197.032832984027	0.722781000606327	0.238145479996116	0.00130543481868728	0.00439262780664746	NS
b4392	2011.66163086361	0.438705460883	0.139510317206917	0.00131955582881172	0.0044361067772234	NS
b2159	878.123411553324	0.538350258404804	0.173274363837498	0.00132445503163969	0.00444853288556184	NS
b2683	464.803421486878	0.467258992504763	0.149250081727318	0.00133037353130662	0.00446435691358609	NS
b0858	88.7177582625844	0.734370493664053	0.243481882072863	0.00133159013673477	0.00446438832787415	NS
b1326	353.285376102498	0.599905208964406	0.19468484902696	0.00133674409116084	0.00447741818361605	NS
b3312	9636.47788348053	-0.736116879625884	0.245619691484466	0.00133789807812216	0.00447741818361605	NS
b3872	55.1401484044928	-1.15325227657333	0.418593380024886	0.00134474297996371	0.00449625636519511	Down
b2520	2470.04610077008	-0.415972517066479	0.13238755978108	0.00135241023886013	0.00451780764526177	NS
b4362	198.382601709321	0.62324176968364	0.203400813639664	0.00138079761507589	0.00460847435067749	NS
b4373	232.502732349944	0.638174535960247	0.209993420456517	0.00139030579842949	0.00463602420432125	NS
b4243	5018.65775516822	-0.415109286062809	0.132685093254988	0.00140054512908027	0.00466596025886381	NS
b3472	1309.60509049888	-0.424463411733151	0.135750292502112	0.00140417620684659	0.00467384663629046	NS
b0932	13664.6350381945	-0.390260691411148	0.120651277156217	0.0014077481105842	0.00468152204401113	NS
b4166	272.591610690756	0.518843941491512	0.168077181152739	0.00141051480935173	0.00468650832433307	NS
b0187	268.367651255271	0.583861167251681	0.190093765286218	0.00141750048196536	0.0047054908279245	NS
b2571	4455.69636407578	0.666201915097509	0.220348216271227	0.00142081240092119	0.00471225494045432	NS
b1406	503.663828236299	-0.563031288542737	0.183917407640997	0.00143780637803017	0.00476434407343689	NS
b3885	1093.87346853271	-0.470061707646651	0.15145203666715	0.0014399573508148	0.00476719989553546	NS
b4329	49.7683462942903	-1.11834393982731	0.409242220657461	0.00144763108962433	0.00478831821952663	Down
b3315	15357.1641638719	-0.605846099155783	0.196945502750608	0.00146313444594222	0.00483527362028089	NS
b2160	504.11829729129	0.486857845913135	0.157467192509376	0.00147513308050145	0.00487057333186996	NS
b1428	210.69499848286	0.61020552577002	0.201415592303219	0.00148192541363308	0.00488863530741758	NS
b2188	1513.17462803465	0.521546374573255	0.169607184661038	0.00150671998787221	0.00496599867660555	NS
b0912	1175.4316907406	0.56829311967397	0.186441516158976	0.00151573308219057	0.0049912564006596	NS
b3102	457.947949343646	0.602408498544646	0.198225865291152	0.0015206085379197	0.00500285620393865	NS
b1171	36.0667706170282	1.32987895028774	0.517536147936001	0.0015224626083946	0.0050045037563051	Up
b4040	588.27393694328	-0.456632860387757	0.147774265458793	0.00152467007476055	0.00500730900218872	NS
b2037	1094.42085587534	-1.31881113655647	0.50551935170033	0.00152838895483597	0.00501062265512715	Down
b4356	181.549762615811	-0.703649899897598	0.23667780956289	0.00152737409270584	0.00501062265512715	NS
b0974	40.6457317790592	1.08643811027776	0.392344699554053	0.00153800733728062	0.00503344227998066	Up
b3165	1871.96612714358	-0.423672998778582	0.136713633360638	0.00153807187030237	0.00503344227998066	NS
b3449	271.612727242291	-0.575457252148423	0.189265796938074	0.00154510148073993	0.00505197637115496	NS
b0722	5100.42691670773	-0.567432293965928	0.186803172570329	0.0015544179905168	0.00507794852379073	NS
b1611	1475.70889658836	-0.525884096377139	0.172059133332365	0.0015594451550644	0.00508987483091629	NS
b0621	68.6758798509551	-1.01955421684862	0.367364419281977	0.00156151013760981	0.00509212036056532	Down
b3251	4747.51810421494	0.446857104708437	0.14476018472083	0.00158301511449405	0.00515770034660704	NS
b1922	8.28307915417567	-2.07868823330719	0.880652391473717	0.00159525582745472	0.00519300708620383	Down
b3745	674.262227638203	0.483840466815512	0.157441655718096	0.00159761926058693	0.0051961266716363	NS
b2178	176.263844375982	0.581923069652317	0.192511737881503	0.00161881222638911	0.00526042848258955	NS
b3599	2835.46856296874	-0.41814996011565	0.135646215774101	0.00163847874506148	0.00531966145674921	NS
b3340	97870.2876959804	-0.437954641013243	0.141570044722016	0.00165571714342237	0.00537091403190872	NS
b3820	106.606386165431	-0.692193644087065	0.235385713016536	0.00171572455626825	0.00556069185721295	NS
b2203	34.2717920456211	-1.09462425566247	0.404612479045723	0.0017338734457495	0.00561459194604347	Down
b0655	2193.13690202951	-0.470950286366552	0.154706785579598	0.00174316882188042	0.00563975354620628	NS
b2436	438.848483891294	0.524766731587215	0.173225041142422	0.0017586030882606	0.00568466862459197	NS
b4345	84.2909346851158	-0.846945756357131	0.297444233626195	0.00176012589917734	0.00568466862459197	NS
b3249	430.31369504929	0.593354300680831	0.198896206741201	0.0017726767951361	0.00572020836685281	NS
b1641	2637.70751284127	-0.580065455753182	0.194259671720694	0.00179183430860949	0.00577698628878632	NS
b0891	744.897930035321	0.448177968457945	0.147199275397083	0.00179755351061368	0.00579037707513014	NS
b0098	6243.24903590241	-0.456018967624772	0.150038773101742	0.00180383703262474	0.00580437587843472	NS
b3960	716.868131601966	0.476810390252598	0.157078900295982	0.00180503846949701	0.00580437587843472	NS
b0830	2276.95671164268	-0.593239761542874	0.199059741279069	0.0018071561997943	0.00580613694773181	NS
b4085	30.585910329539	-1.05133868530126	0.387006148180439	0.00182363336496861	0.00585398974275514	Down
b0085	3280.46340983303	0.44196534290382	0.145114308458189	0.00183228987862125	0.00587667647106799	NS
b3475	318.176984108991	0.55432747367946	0.184445529876989	0.00183630556959034	0.00588445233652085	NS
b3906	55.4648222228724	-0.962976574204451	0.350354033535401	0.00184109872003607	0.00589470395384709	NS
b0959	195.274900179177	-0.567149432293405	0.190260495193254	0.00184806240980647	0.0059118813074951	NS
b0060	824.019807770222	0.450871475915219	0.14832330785109	0.00185239581905201	0.00592062207333995	NS
b1489	599.113958328828	0.587063659352272	0.196964301821329	0.00187209196640004	0.00597840767853829	NS
b3955	657.739950745693	-0.45189216748135	0.149267038981798	0.00187462467753343	0.00598133050691858	NS
b1652	358.005933204582	0.53183786276561	0.177081447043744	0.00190058863769982	0.00605372677193277	NS
b1760	13.495388834136	1.67125075547598	0.668805710881836	0.00190012632176295	0.00605372677193277	Up
b1442	864.309903287107	-0.561564198577073	0.188522963999804	0.00191634544994456	0.00609866219784421	NS
b1834	1282.0661668434	0.469600275412239	0.155812814608628	0.00196476358993765	0.00624737382251887	NS
b3640	1072.11571422946	-0.422071408328524	0.139539858810352	0.00196782439692052	0.00625173077303442	NS
b3163	4453.38616337526	0.443741447920061	0.146938411232934	0.0019805878548018	0.00628687887301033	NS
b0847	560.946531390271	0.445592493733004	0.147727593050276	0.00198234475788334	0.00628705910347563	NS
b2156	1251.25406514588	0.497669743775495	0.166142949878345	0.00200301209761629	0.00634716258524853	NS
b3581	23.6808564197262	-1.20899308742995	0.46655813074815	0.00203487666512471	0.0064426146469445	Down
b1818	8916.6436122424	-0.456830210908284	0.152210834302641	0.00203847394497968	0.00644848301842161	NS
b2790	209.957861085073	-0.595700297783799	0.203015837174408	0.00205848764464207	0.00650622846998836	NS
b1963	10.6988523550392	1.86425647829451	0.77722827504557	0.00208505744629968	0.00658457936500103	Up
b2528	1302.58446240659	-0.688258571304713	0.23894410460051	0.00209800052254173	0.00661429156915659	NS
b4471	87.2770019114102	-1.1023120884594	0.421096118453236	0.00209804326950262	0.00661429156915659	Down
b1203	1139.01654824325	-0.420760189548439	0.140497710892661	0.00217784246127998	0.00686001824685978	NS
b3008	489.306406479797	0.471968678871682	0.158635317194454	0.00223545743648568	0.00703550774478643	NS
b2510	66.8997647648128	0.873143247971189	0.313767027579862	0.00224851372426433	0.00706603148869659	NS
b3588	1740.57185673662	0.434647633330853	0.145585073043157	0.00224897757225416	0.00706603148869659	NS
b3651	348.430354524764	0.546563153799963	0.186390217266809	0.00231575432502188	0.00726966001182589	NS
b0855	154.018167155828	0.675967362602574	0.235499098390523	0.00232977829232564	0.00730748102206975	NS
b2841	211.839003722021	-0.522951048009352	0.17842390244037	0.0023381933268801	0.00732766010407	NS
b4172	1765.92652305428	0.565773157433517	0.193901999982921	0.00234217043107287	0.0073339087672375	NS
b3051	28.2183583513092	1.17724758379091	0.462435559089709	0.00235470393470405	0.00736647012452227	Up
b3192	2105.73166854717	0.413685047652888	0.138948988058259	0.00235655331457811	0.00736647012452227	NS
b2870	12.9239144728641	-1.47990309160308	0.615874367686714	0.00236232838661345	0.00737828578859504	Down
b0636	539.272081014213	0.576606614120792	0.197920124649687	0.00237043939213094	0.00739737120008458	NS
b3791	843.684125221133	0.442013330827259	0.149214335675521	0.00240973090566531	0.00751364661817058	NS
b3362	162.894571563141	0.636538522659213	0.220972194943349	0.00241535587344526	0.00752484079191288	NS
b3343	316.098664630229	0.561162493845392	0.192994519546158	0.00244936953992955	0.00762438430863593	NS
b4331	44.5898752038185	1.06826196253036	0.409452755509529	0.00247827158239077	0.00770786233110266	Up
b4144	186.427012923728	-0.586204315225892	0.20349270584139	0.00249058116927783	0.00773963795293229	NS
b3727	203.577167122798	0.611871232322293	0.213632550664241	0.00250639770580013	0.00778224913186304	NS
b0163	394.751016239135	-0.546387853133834	0.188993792762308	0.002579204200083	0.00800159155361319	NS
b3202	2750.86414929059	0.441202253126552	0.150429335410924	0.00263902160265058	0.00818030334166123	NS
b4219	1359.17434392947	0.431788294668808	0.146929468880131	0.00264594161624319	0.00819488450323896	NS
b0159	1952.82569377149	-0.358590915969828	0.121567727975833	0.00266608770825044	0.00825037016327207	NS
b0490	39.5414279322146	-0.927522552809065	0.347477403562345	0.0026858476154981	0.00830456896497656	NS
b1247	9620.45623585709	0.450998553839282	0.154404885361132	0.00270363121425163	0.0083517176812403	NS
b4464	329.868565088035	-0.519280546612462	0.179951393095985	0.00270561324557217	0.0083517176812403	NS
b3739	824.444363287905	-0.558562901216821	0.194893707462271	0.00270942879256216	0.00835652016254785	NS
b3547	32.0409746886074	0.994838568084619	0.379097970468114	0.00273950213858629	0.00844223242374343	NS
b1727	410.5719195703	-0.513158201892635	0.17817836406711	0.00276211028261143	0.00850481584104667	NS
b1841	586.27417080757	-0.492808798884061	0.170581762191901	0.0027724677588756	0.00852960546782193	NS
b0127	758.404315502382	0.430618168433585	0.147551499409317	0.00277503292702964	0.00853040046895728	NS
b4307	36.9343919643965	-0.965480605885446	0.367394776067575	0.00277769782672347	0.00853150046779351	NS
b1596	195.14706433556	0.600575313871516	0.210496270836914	0.00278358930353986	0.00854250061783435	NS
b0184	2837.87251173906	0.355277620674144	0.120668792498341	0.00279343995426073	0.00856562267898523	NS
b0128	679.586485266336	0.43100904580266	0.147878152671809	0.0028255158902805	0.00865680013443024	NS
b3927	657.950482476762	-1.54911465705296	0.696767552604195	0.0028545279662136	0.00873844736676977	Down
b2563	122.14668595382	-0.712985828381008	0.25841883384277	0.0028663980581014	0.00876752689731926	NS
b0707	566.479140567038	0.613018334484598	0.217634517960902	0.0030004987981776	0.00916254711450105	NS
b2576	1403.65330854714	0.411783854721204	0.141854492319651	0.00300003965405337	0.00916254711450105	NS
b0712	2415.36659029455	0.453498523421323	0.157383142388602	0.0030580126477007	0.009330470933331	NS
b0472	1807.17785999545	-0.499301835843226	0.175052198936571	0.00308693572571821	0.00941095491649294	NS
b0860	508.445550094005	0.553190908217579	0.195781110807111	0.00313173643079199	0.00953967159890344	NS
b1901	216.946299286082	-0.606929762701943	0.21641131417215	0.00313741457543261	0.00954910213987637	NS
b1751	68.8075622469031	-1.07079631967875	0.428886659600425	0.0031584493504054	0.00960521850147958	Down
b1138	66.9054366871268	-1.04887938833409	0.419273240676878	0.00316146739225364	0.00960649664466226	Down
